GSM5264827_Glu_1_Mito_mRNA.noDups.Asite_31to33_M	GSM5264827_Glu_1_Mito_mRNA.noDups.Asite_31to33_P	GSM5264828_Glu_2_Mito_mRNA.noDups.Asite_31to33_M	GSM5264828_Glu_2_Mito_mRNA.noDups.Asite_31to33_P	GSM5264829_NT4_1_Mito_mRNA.noDups.Asite_31to34_M	GSM5264829_NT4_1_Mito_mRNA.noDups.Asite_31to34_P	GSM5264830_NonDiff_1_Mito_mRNA.noDups.Asite_31to33_M	GSM5264830_NonDiff_1_Mito_mRNA.noDups.Asite_31to33_P	GSM5264831_NonDiff_2_Mito_mRNA.noDups.Asite_31to33_M	GSM5264831_NonDiff_2_Mito_mRNA.noDups.Asite_31to33_P	GSM5264832_NonDiff5_1_Mito_mRNA.noDups.Asite_31to33_M	GSM5264832_NonDiff5_1_Mito_mRNA.noDups.Asite_31to33_P	GSM5264833_NonDiff5_2_Mito_mRNA.noDups.Asite_31to33_M	GSM5264833_NonDiff5_2_Mito_mRNA.noDups.Asite_31to33_P	GSM5264834_Diff_2d_1_Mito_mRNA.noDups.Asite_31to33_M	GSM5264834_Diff_2d_1_Mito_mRNA.noDups.Asite_31to33_P	GSM5264835_Diff_2d_2_Mito_mRNA.noDups.Asite_31to33_M	GSM5264835_Diff_2d_2_Mito_mRNA.noDups.Asite_31to33_P	GSM5264836_H_1_6_Mito_mRNA.noDups.Asite_33to35_M	GSM5264836_H_1_6_Mito_mRNA.noDups.Asite_33to35_P	GSM5264837_H_2_6_Mito_mRNA.noDups.Asite_33to35_M	GSM5264837_H_2_6_Mito_mRNA.noDups.Asite_33to35_P	GSM5264838_HM_1_6_Mito_mRNA.noDups.Asite_33to35_M	GSM5264838_HM_1_6_Mito_mRNA.noDups.Asite_33to35_P	GSM5264839_HM_2_6_Mito_mRNA.noDups.Asite_33to35_M	GSM5264839_HM_2_6_Mito_mRNA.noDups.Asite_33to35_P	GSM5264840_Hela_IP_8U_1_Mito_mRNA.Asite_33to35_M	GSM5264840_Hela_IP_8U_1_Mito_mRNA.Asite_33to35_P	GSM5264841_Hela_IP_8U_2_Mito_mRNA.Asite_33to35_M	GSM5264841_Hela_IP_8U_2_Mito_mRNA.Asite_33to35_P	GSM5264842_WT1_2_Mito_mRNA.noDups.Asite_32to34_M	GSM5264842_WT1_2_Mito_mRNA.noDups.Asite_32to34_P	GSM5264843_WT2_1_Mito_mRNA.noDups.Asite_32to34_M	GSM5264843_WT2_1_Mito_mRNA.noDups.Asite_32to34_P	GSM5264844_WT2_2_Mito_mRNA.noDups.Asite_32to34_M	GSM5264844_WT2_2_Mito_mRNA.noDups.Asite_32to34_P
0	0	0	1	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	7	0	7	0	11	0	4	0	0	0	43	0	9	0	11	0	10
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	16	0	20	0	4	0	2	0	218	0	8	0	12	0	12
0	0	0	1	0	0	0	3	0	1	0	6	0	2	0	0	0	0	0	4	0	6	0	6	0	1	0	65	0	143	0	14	0	19	0	21
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	9	0	2	0	0	0	19	0	0	0	2	0	2	0	6
0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	1	0	4	0	1	0	0	0	24	0	1	0	2	0	1
0	0	0	0	0	0	0	2	0	1	0	3	0	0	0	0	0	0	0	2	0	5	0	5	0	3	0	15	0	0	0	1	0	1	0	6
0	0	0	4	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	10	0	12	0	10	0	8	0	0	0	160	0	1	0	0	0	0
0	1	0	1	0	0	0	2	0	1	0	0	0	2	0	0	0	0	0	2	0	4	0	7	0	1	0	18	0	89	0	0	0	3	0	4
0	0	0	3	0	0	0	0	0	1	0	2	0	3	0	0	0	0	0	2	0	2	0	11	0	0	0	0	0	1	0	1	0	3	0	1
0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	1	5	0	6	0	12	0	1	0	17	0	0	0	5	0	3	0	8
0	0	0	3	0	0	0	6	0	2	0	1	0	5	0	1	0	0	0	10	0	7	0	20	0	0	0	0	0	20	0	9	0	9	0	14
0	4	0	10	0	1	0	11	0	5	0	1	0	5	0	1	0	1	0	24	0	39	0	49	0	3	0	45	0	60	0	39	0	37	0	33
0	1	0	5	0	3	0	3	0	0	0	1	0	1	0	0	0	0	0	9	0	22	0	16	0	6	0	0	0	48	0	19	0	17	0	12
0	1	0	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	4	1	2	0	6	0	3	0	32	0	0	0	3	0	0	0	2
0	2	0	2	0	0	0	7	0	4	0	3	0	3	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	4	0	0	0	2	0	0	0	24	0	4	0	5	0	4
0	3	0	10	0	3	0	4	0	4	0	3	0	8	0	0	0	3	0	3	0	11	0	10	0	0	0	0	0	35	0	12	1	7	0	9
0	3	0	26	0	2	0	38	0	24	0	4	0	13	0	4	0	1	0	19	0	26	0	29	0	11	0	62	0	69	0	25	0	15	0	16
0	0	0	1	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	9	0	5	0	1	0	0	0	61	0	1	0	2	0	5
0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	8	0	10	0	2	0	22	0	32	0	3	0	2	0	1
0	9	0	34	0	3	0	13	0	7	0	10	0	9	0	1	0	2	0	24	0	21	0	16	0	2	0	13	0	27	0	16	0	9	0	4
0	0	0	2	0	0	0	11	0	7	0	7	0	17	0	0	0	1	0	8	0	23	0	20	0	6	0	32	0	16	0	15	0	12	0	19
0	6	0	7	0	0	0	18	0	4	0	7	0	13	0	0	0	0	0	36	0	49	0	67	0	10	0	0	0	96	0	27	0	13	0	10
0	9	0	17	0	3	0	21	0	8	0	9	0	12	0	0	0	3	0	19	0	40	0	40	0	6	0	41	0	97	0	15	1	7	0	12
0	1	0	1	0	3	0	0	0	0	0	5	0	2	0	0	0	0	0	9	0	13	0	27	1	0	0	0	0	1	0	12	0	3	0	1
0	3	0	6	0	0	0	1	0	3	0	0	0	3	0	0	0	0	0	4	0	12	0	19	0	0	0	7	0	98	0	5	0	5	0	6
0	12	0	38	0	4	0	27	0	16	0	6	0	12	0	7	0	3	0	47	0	151	0	117	0	10	0	17	0	90	0	95	0	55	0	38
0	5	0	17	0	3	0	28	0	10	0	13	0	17	0	0	0	2	0	55	0	185	0	139	0	25	0	96	0	72	0	132	0	90	0	86
0	2	0	13	0	1	0	15	0	3	0	3	0	8	0	1	0	2	0	43	0	75	0	59	0	4	0	28	0	115	0	105	0	72	0	60
0	5	0	23	0	3	0	9	0	6	0	1	0	10	0	0	0	0	0	50	0	58	0	70	0	9	0	47	0	105	0	107	0	60	0	50
0	3	0	3	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	3	0	5	0	7	0	0	0	0	0	18	0	9	0	7	0	12
0	5	0	22	0	8	0	1	0	1	0	1	0	0	0	0	0	0	0	24	0	21	0	51	0	0	0	0	0	47	0	40	0	19	0	17
0	11	0	68	0	1	0	23	0	11	0	3	0	5	0	4	0	1	0	20	0	17	0	51	0	0	0	13	0	81	0	83	0	53	0	53
0	4	0	22	0	5	0	28	0	8	0	3	0	5	0	1	0	0	0	15	0	26	0	30	0	0	0	34	0	13	0	85	0	63	0	77
0	5	0	32	0	0	0	18	0	5	0	1	0	6	0	1	0	0	0	34	0	46	0	72	0	1	0	52	0	83	0	64	0	82	0	79
0	29	0	138	0	3	0	90	0	25	0	5	0	11	0	8	0	1	0	49	0	38	0	96	0	6	0	215	0	277	0	91	0	74	0	88
0	2	0	8	0	2	0	8	0	1	0	4	0	4	0	0	0	0	0	39	0	24	0	74	0	3	0	27	0	136	0	53	0	51	0	45
0	1	0	3	0	2	0	1	0	1	0	5	0	5	0	0	0	1	0	3	0	4	0	7	0	1	0	13	0	0	0	29	0	24	0	21
0	3	0	23	0	1	0	18	0	8	0	7	0	5	0	3	0	2	0	20	0	30	0	50	0	2	0	36	0	9	0	52	0	49	0	51
0	3	0	4	0	0	0	2	0	1	0	1	0	3	0	0	0	0	0	15	0	9	0	29	0	0	0	30	0	69	0	18	0	21	0	19
0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10	0	9	0	11	0	1	0	0	0	32	0	2	0	1	0	2
0	2	0	6	0	1	0	5	0	4	0	3	0	0	0	0	0	1	0	3	0	4	0	5	0	0	0	27	0	29	0	8	0	5	0	9
0	1	0	7	0	0	0	4	0	3	0	0	0	2	0	0	0	0	0	8	0	12	0	15	0	0	0	46	0	85	0	25	0	15	0	13
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	5	0	0	0	8	0	0	0	13	0	7	0	9
0	3	0	10	0	0	0	2	0	1	0	0	0	0	0	2	0	0	0	8	0	7	0	10	0	0	0	70	0	85	0	3	0	11	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	0	3	0	2	0	3	0	0	0	7	0	4	0	2
0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	5	0	1
0	0	0	7	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	10	0	4	0	13	0	0	0	16	0	0	0	14	0	13	0	15
0	0	0	1	0	0	0	3	0	2	0	2	0	0	0	0	0	0	0	3	0	2	0	15	0	0	0	0	0	0	0	7	0	13	0	8
0	6	0	22	0	2	0	19	0	12	0	2	0	2	0	1	0	3	0	45	0	27	0	73	0	0	0	0	0	45	0	43	0	26	0	26
0	22	0	84	0	1	0	59	0	41	0	4	0	10	0	4	0	3	0	74	0	44	0	115	0	2	0	43	0	36	0	54	0	31	0	35
0	3	0	2	0	4	0	6	0	5	0	4	0	2	0	0	0	0	0	41	0	25	0	70	0	3	0	66	0	74	0	30	0	36	0	37
0	6	0	14	0	6	0	18	0	18	0	3	0	13	0	2	0	3	0	36	0	22	0	71	0	7	0	0	0	11	0	42	0	53	0	56
0	10	0	39	0	14	0	37	0	23	0	6	0	16	0	2	0	3	0	42	0	26	0	59	0	0	0	0	0	86	0	59	0	51	0	45
0	1	0	4	0	0	0	6	0	3	0	0	0	7	0	0	0	0	0	10	0	2	0	19	0	3	0	0	0	34	0	12	0	11	0	6
0	2	0	17	0	1	0	7	0	0	0	0	0	3	0	0	0	1	0	3	0	4	0	10	0	0	0	0	0	29	0	13	0	20	0	14
0	11	0	44	0	6	0	29	0	14	0	3	0	6	0	2	0	3	0	111	0	40	0	124	0	4	0	332	0	604	0	78	0	63	0	61
0	0	0	1	0	0	0	6	0	4	0	2	0	4	0	0	0	0	0	19	0	26	0	48	0	4	0	27	0	63	0	40	0	38	0	39
0	0	0	6	0	2	0	3	0	1	0	1	0	3	0	0	0	0	0	46	0	32	0	58	0	2	0	29	0	49	0	62	0	57	0	62
0	10	0	23	0	4	0	40	0	29	0	3	0	4	0	0	0	1	0	44	0	30	1	72	0	2	0	31	0	96	0	77	0	48	0	52
0	1	0	0	0	2	0	3	0	3	0	2	0	0	0	0	0	1	0	59	0	29	0	76	0	2	0	79	0	127	0	19	0	29	0	36
0	2	0	2	0	1	0	4	0	5	0	0	0	0	0	1	0	0	0	88	0	44	0	103	0	19	0	38	0	177	0	12	0	22	0	21
0	2	0	6	0	0	0	10	0	6	0	0	0	1	0	0	0	0	0	13	0	8	0	36	0	3	0	36	0	1	0	5	0	2	0	4
0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	5	0	23	0	4	0	21	0	16	0	5	0	9	0	6
0	3	0	4	0	0	0	3	0	1	0	1	0	2	0	0	0	0	0	23	0	19	0	43	0	4	0	67	0	93	0	21	0	30	0	38
0	13	0	26	0	3	0	34	0	13	0	0	0	2	0	1	0	4	0	37	0	42	1	62	0	9	0	19	0	46	0	19	0	39	0	38
0	2	0	2	0	1	0	3	0	3	0	0	0	0	0	0	0	0	0	96	0	61	0	121	0	3	0	119	0	301	0	10	0	16	0	18
0	8	0	35	0	2	0	21	0	11	0	1	0	3	0	7	0	2	0	104	0	82	0	101	0	14	0	102	0	143	0	16	0	6	0	19
0	4	0	9	0	5	0	9	0	6	0	2	0	4	0	2	0	3	0	29	0	38	0	54	0	4	0	50	0	73	0	9	0	18	0	17
0	0	0	2	0	0	0	1	0	3	0	1	0	2	0	0	0	0	0	3	0	5	0	9	0	2	0	37	0	52	0	9	0	20	0	14
0	0	0	7	0	1	0	17	0	2	0	0	0	1	0	0	0	1	0	37	0	13	0	43	0	1	0	65	0	35	0	11	0	23	0	35
0	1	0	6	0	0	0	101	0	38	0	0	0	3	0	0	0	1	0	40	0	31	0	58	0	5	0	87	0	156	0	35	0	50	0	45
0	0	0	3	0	4	0	6	0	3	0	1	0	2	0	1	0	0	0	47	0	53	0	63	0	5	0	64	0	97	0	37	0	87	1	83
0	3	0	7	0	1	0	5	0	7	0	0	0	2	0	3	0	1	0	46	0	38	0	53	0	4	0	29	0	107	0	22	0	91	0	91
0	4	0	7	0	6	0	17	0	12	0	2	0	3	0	2	0	1	0	76	0	54	0	105	0	14	0	58	0	303	0	32	0	51	0	65
0	0	0	3	0	5	0	4	0	2	0	0	0	1	0	1	0	0	0	123	0	70	0	165	0	9	0	20	0	14	0	21	0	45	0	62
0	11	0	23	0	1	0	18	0	6	0	5	0	8	0	0	0	4	0	121	0	73	0	173	0	16	0	36	0	86	0	54	0	53	0	59
0	6	0	12	0	0	0	14	0	11	0	4	0	2	0	1	0	2	0	61	0	82	0	131	0	12	0	71	0	49	0	60	0	74	0	97
0	0	0	0	0	0	0	2	0	1	0	1	0	1	0	0	0	0	0	42	0	66	0	84	0	7	0	42	0	61	0	43	0	49	0	60
0	0	0	12	0	2	0	3	0	1	0	1	0	2	0	0	0	0	0	91	0	170	0	221	0	14	0	50	0	160	0	58	0	81	0	95
0	2	0	11	0	2	0	10	0	3	0	2	0	0	0	2	0	2	0	54	0	84	0	101	0	12	0	23	0	41	0	75	0	105	0	98
0	1	0	2	0	0	0	2	0	0	0	1	0	0	0	3	0	0	0	22	0	37	0	59	0	6	0	22	0	30	0	20	0	30	0	25
0	6	0	14	0	1	0	12	0	7	0	0	0	1	0	0	0	1	0	10	0	23	0	34	0	5	0	31	0	0	0	12	0	19	0	25
0	1	0	11	0	1	0	15	0	3	0	0	0	1	0	2	0	0	0	40	0	66	0	85	0	10	0	36	0	54	0	32	0	25	0	27
0	1	0	4	0	1	0	4	0	1	0	1	0	1	0	0	0	0	0	10	0	20	0	22	0	1	0	15	0	25	0	5	0	10	0	8
0	0	0	3	0	2	0	2	0	1	0	0	0	2	0	0	0	0	0	4	0	22	0	15	0	3	0	6	0	27	0	5	0	7	0	8
0	17	0	43	0	8	0	85	0	33	0	7	0	15	0	4	0	2	0	23	0	58	0	57	0	5	0	23	0	27	0	34	0	18	0	27
0	2	0	2	0	0	0	7	0	6	0	0	0	0	0	0	0	0	0	11	0	40	0	32	0	3	0	53	0	53	0	11	0	11	0	10
0	1	0	2	0	1	0	4	0	1	0	1	0	0	0	0	0	0	0	4	0	16	0	14	0	4	0	0	0	0	0	23	0	16	0	15
0	5	0	21	0	2	0	21	0	15	0	7	0	7	0	3	0	1	0	15	0	64	0	30	0	20	0	40	0	133	0	22	0	17	0	17
0	1	0	3	0	0	0	1	0	0	0	0	0	2	0	0	0	2	0	3	0	42	0	12	0	6	0	1	0	15	0	9	0	3	0	8
0	2	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	14	0	7	0	0	0	0	0	20	0	9	0	12	0	6
0	5	0	21	0	0	0	7	0	5	0	0	0	0	0	0	0	0	0	16	0	36	0	29	0	7	0	21	0	49	0	20	0	8	0	5
0	0	0	0	0	0	0	2	0	1	0	2	0	2	0	0	0	0	0	11	0	25	0	18	0	6	0	23	0	42	0	12	0	9	0	8
0	3	0	5	0	5	0	5	0	2	0	3	0	1	0	0	0	0	0	38	0	59	0	68	0	6	0	14	0	8	0	49	0	44	0	56
0	1	0	7	0	2	0	12	0	1	0	2	0	1	0	1	0	0	0	92	0	151	0	202	0	18	0	134	0	90	0	81	0	50	0	57
0	1	0	4	0	1	0	3	0	1	0	2	0	1	0	0	0	0	0	2	0	12	0	19	0	0	0	0	0	0	0	14	0	15	0	23
0	0	0	5	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	17	0	36	0	39	0	3	0	36	0	58	0	109	0	131	0	127
0	1	0	6	0	5	0	2	0	2	0	6	0	0	0	0	0	0	0	12	0	36	0	40	0	2	0	34	10	62	0	94	0	128	0	157
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	6	0	11	0	11	0	0	0	7	0	65	0	7	0	19	0	15
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	7	0	20	0	0	0	26	0	0	0	6	1	14	0	12
0	6	0	24	0	0	0	18	0	14	0	0	0	2	0	0	0	1	0	9	0	3	0	10	0	1	0	0	0	27	0	11	0	13	0	10
0	0	0	5	0	1	0	3	0	2	0	0	0	1	0	0	0	1	0	26	0	7	0	40	0	1	0	28	0	0	0	10	0	6	0	17
0	1	0	5	0	2	0	3	0	0	0	0	0	1	0	0	0	0	0	11	0	6	0	14	0	1	0	0	0	5	0	17	0	16	0	19
0	2	0	10	0	6	0	7	0	6	0	5	0	9	0	2	0	1	0	41	0	48	0	72	0	7	0	82	0	36	0	114	0	140	0	153
0	0	0	0	0	2	0	3	0	2	0	3	0	2	0	0	0	0	0	15	0	15	0	44	0	0	0	0	0	41	0	38	0	113	0	129
0	1	0	13	0	1	0	13	0	7	0	3	0	1	0	0	0	2	0	20	0	14	0	33	0	9	0	2	0	30	0	36	0	83	0	112
0	1	0	6	0	1	0	12	0	6	0	2	0	1	0	0	0	0	0	60	0	41	0	87	0	4	0	41	0	96	0	88	0	108	0	134
0	1	0	1	0	1	0	9	0	5	0	0	0	0	0	0	0	2	0	3	0	3	0	5	0	0	0	0	0	0	0	11	0	21	0	26
0	0	0	4	0	1	0	3	0	3	0	1	0	2	0	1	0	0	0	29	0	17	0	44	0	7	0	0	0	0	0	25	0	31	0	37
0	4	0	6	0	0	0	24	0	8	0	5	0	4	0	3	0	1	0	12	0	27	0	52	0	2	0	53	0	0	0	34	0	28	0	28
0	1	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	8	0	15	0	27	0	2	0	13	0	0	0	19	0	18	0	15
0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	15	0	12	0	24	0	2	0	21	0	32	0	14	0	13	0	20
0	11	0	33	0	1	0	70	0	17	0	3	0	3	0	6	0	1	0	5	0	22	0	17	0	0	0	0	0	1	0	21	0	13	0	17
0	4	0	7	0	3	0	18	0	5	0	2	0	0	0	0	0	1	0	16	0	23	0	33	0	3	0	26	0	33	0	24	0	11	0	19
0	0	0	2	0	1	0	3	0	0	0	1	0	0	0	2	0	0	0	13	0	22	0	44	0	2	0	22	0	52	0	27	0	20	1	22
0	1	0	15	0	4	0	31	0	11	0	6	0	5	0	2	0	0	0	16	0	20	0	43	0	2	0	1	0	0	0	58	0	48	0	51
0	6	0	7	0	3	0	28	0	7	0	1	0	9	0	5	0	2	0	38	0	41	0	66	0	7	0	8	0	4	0	81	0	67	0	97
0	4	0	20	0	3	0	14	0	5	0	3	0	7	0	0	0	0	0	37	0	26	0	34	0	7	0	38	0	53	0	24	0	39	0	36
0	5	0	15	0	1	0	15	0	1	0	0	0	4	0	0	0	0	0	35	0	7	0	57	0	3	0	14	0	87	0	22	0	15	0	8
0	0	0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	0	0	10	0	5	0	16	0	0	0	0	0	0	0	5	0	3	0	7
0	3	0	9	0	2	0	8	0	3	0	2	0	5	0	1	0	0	0	32	0	15	0	29	0	2	0	0	0	27	0	35	0	29	0	23
0	20	0	56	0	4	0	53	0	21	0	17	0	17	0	3	0	9	0	92	0	45	0	139	0	15	0	104	0	41	0	201	0	82	0	97
0	0	0	9	0	7	0	12	0	7	0	3	0	8	0	0	0	0	0	29	0	11	0	39	0	2	0	40	0	39	0	78	0	56	0	52
0	0	0	3	0	0	0	5	0	3	0	4	0	1	0	1	0	0	0	11	0	3	0	25	0	4	0	13	0	11	0	37	0	58	0	42
0	9	0	19	0	4	0	35	0	5	0	7	0	12	0	3	0	0	0	63	0	93	0	154	0	10	0	91	0	112	0	110	0	140	0	139
0	2	0	3	0	2	0	1	0	5	0	2	0	2	0	2	0	1	0	19	0	20	0	26	0	1	0	18	0	6	0	28	0	65	0	62
0	1	0	15	0	5	0	10	0	10	0	2	0	6	0	1	0	1	0	11	0	7	0	16	0	0	0	0	0	0	0	39	0	52	0	60
0	8	0	30	0	3	0	30	0	10	0	2	0	10	0	3	0	1	0	28	0	15	0	55	0	1	0	50	0	67	0	82	0	68	0	67
0	0	0	6	0	0	0	10	0	4	0	3	0	4	0	0	0	0	0	17	0	4	0	19	0	0	0	16	0	34	0	45	0	38	0	44
0	1	0	6	0	1	0	6	0	2	0	1	0	3	0	0	0	0	0	12	0	1	0	22	0	0	0	6	0	20	0	21	0	18	0	12
0	19	0	43	0	5	0	48	0	16	0	4	0	9	0	4	0	7	0	23	0	17	0	82	0	0	0	2	0	0	0	80	0	63	0	68
0	0	0	3	0	5	0	6	0	4	0	6	0	9	0	0	0	1	0	27	0	5	0	60	0	1	0	38	0	20	0	78	0	116	0	128
0	1	0	8	0	4	0	2	0	2	0	1	0	3	0	0	0	0	0	14	0	8	0	52	0	0	0	1	0	23	0	40	0	66	0	79
0	5	0	20	0	4	0	13	0	14	0	1	0	8	0	2	0	3	0	12	0	5	0	32	0	0	0	0	0	23	0	37	0	30	0	37
0	0	0	8	0	1	0	3	0	3	0	2	0	1	0	0	0	1	0	7	0	2	0	21	0	0	0	26	0	14	0	26	0	18	0	23
0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	8	0	0	0	6	0	0	0	12	0	23	0	16
0	6	0	25	0	4	0	26	0	11	0	4	0	4	0	0	0	1	0	18	0	29	0	47	0	1	0	9	0	1	0	51	0	34	0	32
0	2	0	7	0	2	0	4	0	2	0	1	0	5	0	1	0	0	0	8	0	10	0	36	0	0	0	0	0	18	0	27	0	35	0	21
0	0	0	1	0	2	0	3	0	3	0	1	0	2	0	0	0	0	0	10	0	4	0	19	0	0	0	18	0	31	0	26	0	9	0	18
0	4	0	13	0	1	0	7	0	3	0	1	0	1	0	0	0	0	0	7	0	4	0	14	0	0	0	34	0	0	0	10	0	13	0	10
0	0	0	2	0	6	0	4	0	2	0	0	0	1	0	0	0	0	0	4	0	9	0	15	0	0	0	1	0	6	0	12	0	7	0	11
0	1	0	3	0	4	0	5	0	3	0	2	0	1	0	0	0	0	0	6	0	1	0	24	0	0	0	20	0	27	0	26	0	53	0	54
0	14	0	56	0	16	0	34	0	20	0	11	0	6	0	7	0	2	0	37	0	20	0	77	0	0	0	52	0	57	0	144	0	189	0	165
0	1	0	9	0	4	0	9	0	8	0	4	0	4	0	2	0	0	0	24	0	8	0	55	0	0	0	58	0	47	0	63	0	128	1	102
0	5	0	13	0	2	0	4	0	4	0	1	0	2	0	0	0	0	0	40	0	18	0	74	0	3	0	32	0	114	0	39	0	80	0	71
0	6	0	6	0	2	0	5	0	1	0	0	0	5	0	0	0	0	0	14	0	18	0	55	0	0	0	29	0	34	0	20	0	18	0	28
0	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	33	0	0	0	1	0	2
0	0	0	9	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	10	0	7	0	24	0	1	0	29	0	0	0	17	0	21	0	19
0	5	0	16	0	0	0	12	0	8	0	0	0	3	0	2	0	0	0	24	0	31	0	75	0	1	0	42	0	57	0	49	0	54	0	52
0	0	0	5	0	0	0	10	0	4	0	2	0	0	0	0	0	0	0	3	0	3	0	11	0	0	0	0	0	0	0	13	0	20	0	15
0	1	0	1	0	1	0	4	0	0	0	0	0	1	0	0	0	1	0	52	0	53	0	88	0	1	0	100	0	140	0	20	0	64	0	52
0	14	0	22	0	2	0	21	0	7	0	5	0	1	0	2	0	1	0	19	0	31	0	42	0	0	0	1	0	86	0	70	0	31	0	38
0	0	0	1	0	4	0	1	0	0	0	1	0	2	0	0	0	0	0	13	0	13	0	31	0	1	0	0	0	51	0	27	0	33	0	26
0	0	0	2	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	22	0	20	0	37	0	0	0	44	0	17	0	14	0	6	0	9
0	6	0	14	0	4	0	5	0	4	0	1	0	1	0	0	0	2	0	11	0	28	0	33	0	1	0	1	0	19	0	25	0	12	0	6
0	0	0	6	0	0	0	3	0	5	0	1	0	3	0	0	0	0	0	9	0	16	0	23	0	0	0	3	0	69	0	16	0	8	0	7
0	1	0	3	0	5	0	0	0	1	0	1	0	0	0	0	0	0	0	13	1	14	0	33	0	1	0	62	0	0	0	28	0	18	0	11
0	4	0	10	0	1	0	3	0	2	0	2	0	0	0	0	0	0	0	4	0	6	0	20	0	1	0	38	0	0	0	24	0	11	0	16
0	0	0	1	0	1	0	4	0	1	0	0	0	0	0	0	0	0	0	24	0	11	0	24	0	0	0	64	0	54	0	22	0	13	0	19
0	1	0	6	0	2	0	3	0	2	0	1	0	0	0	0	0	0	0	8	0	1	0	7	0	0	0	0	0	22	0	14	0	11	0	6
0	2	0	19	0	0	0	5	0	1	0	1	0	1	0	0	0	1	0	58	0	34	0	71	0	0	0	45	0	27	0	54	0	35	0	23
0	5	0	7	0	2	0	1	0	3	0	1	0	2	0	0	0	0	0	53	0	14	0	61	0	2	0	69	0	27	0	47	0	53	0	56
0	8	0	6	0	0	0	6	0	2	0	5	0	2	0	0	0	4	0	28	0	33	0	51	0	0	0	49	0	31	0	52	0	57	0	76
0	1	0	1	0	6	0	3	0	1	0	1	0	0	0	0	0	0	0	109	0	131	0	192	0	9	0	208	0	108	0	124	0	199	0	166
0	1	0	2	0	3	0	16	0	7	0	2	0	1	0	0	0	0	0	11	0	11	0	19	0	1	0	83	0	43	0	30	0	58	0	62
0	0	0	2	0	0	0	18	0	4	0	1	0	1	0	0	0	1	0	48	0	43	0	85	0	2	0	61	0	11	0	31	0	62	0	53
0	2	0	6	0	0	0	9	0	5	0	2	0	2	0	0	0	0	0	15	0	10	0	17	0	2	0	11	0	44	0	13	0	23	0	26
0	3	0	1	0	3	0	4	0	5	0	2	0	1	0	0	0	0	1	16	0	20	0	41	0	3	0	19	0	0	0	16	0	32	0	39
0	1	0	7	0	0	0	8	0	4	0	0	0	1	0	1	0	0	1	34	0	15	0	37	0	6	0	0	0	32	0	12	0	16	0	16
0	1	0	3	0	1	0	9	0	3	0	0	0	1	0	0	0	0	0	13	0	11	0	16	0	1	0	0	0	0	0	2	0	7	0	3
0	1	0	2	0	1	0	6	0	2	0	1	0	1	0	1	0	0	0	51	0	50	0	64	0	13	0	31	0	31	0	18	0	17	0	12
0	1	0	0	0	2	0	2	0	2	0	1	0	1	0	1	0	0	0	14	0	27	0	15	0	6	0	27	0	0	0	14	0	8	0	4
0	1	0	2	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	10	0	19	0	27	0	5	0	15	0	20	0	3	0	6	0	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	5	0	22	0	0	0	1	0	0	0	5	0	2	0	2
